key	text	tooltip
land_units_onscreen_name_troy_anatolian_spears	Shieldless Spears	true
land_units_onscreen_name_troy_hero_custom_odysseus_chariot_ammo	Odysseus	true
land_units_onscreen_name_troy_hero_custom_archer_skirmisher_chariot_ammo	Skirmisher	true
land_units_concealed_name_troy_hero_agamemnon_chariot_melee		true
land_units_onscreen_name_troy_dlc1_pen_hero_custom_warmonger_horse_melee	Warmonger	true
land_units_onscreen_name_troy_hero_warlord_warmonger_chariot_heavy	Warmonger	true
land_units_onscreen_name_troy_myth_harpies_daimones	Harpy Fiends	true
land_units_onscreen_name_troy_hero_custom_defender_tank_chariot_javelin	Protector	true
land_units_onscreen_name_troy_hero_archer_skirmisher	Skirmisher	true
land_units_onscreen_name_troy_dlc1_pen_hero_fighter_balanced_chariot_heavy	Champion	true
land_units_concealed_name_troy_agent_satyr_dummy_entry		true
land_units_concealed_name_troy_tro_heavy_trojan_chariots		true
land_units_concealed_name_troy_dlc1_pen_hero_trickster_archer_horse_wild		true
land_units_concealed_name_troy_phrygian_warriors		true
land_units_onscreen_name_troy_veteran_trojan_swordsmen	Renowned Swordsmen	true
land_units_concealed_name_troy_dlc1_ama_hip_war_riders		true
land_units_concealed_name_troy_myth_cyclops		true
land_units_concealed_name_troy_hero_warlord_utility		true
land_units_concealed_name_troy_agent_helen_dummy_entry		true
land_units_onscreen_name_troy_hero_paris_chariot	Paris	true
land_units_concealed_name_troy_hero_sarpedon		true
land_units_onscreen_name_troy_dlc1_hip_hero_fighter_killer	Vanquisher	true
land_units_onscreen_name_troy_dlc1_hip_hero_warlord_warmonger_chariot_heavy	Warmonger	true
land_units_onscreen_name_troy_agent_envoy	Envoy	true
land_units_onscreen_name_troy_armoured_axemen	Axemen	true
land_units_onscreen_name_troy_dlc1_hip_hero_custom_archer_trickster	Trickster	true
land_units_onscreen_name_troy_hero_custom_defender_agro_chariot_javelin	Veteran	true
land_units_concealed_name_troy_lycian_axemen		true
land_units_onscreen_name_troy_dlc1_pen_hero_archer_trickster	Trickster	true
land_units_onscreen_name_troy_hero_custom_paris	Paris	true
land_units_concealed_name_troy_hero_aeneas_chariot		true
land_units_onscreen_name_troy_agent_gorgon_dummy_entry	Gorgon	true
land_units_onscreen_name_troy_hero_defender_tank_chariot_heavy	Protector	true
land_units_concealed_name_troy_hero_custom_warlord_utility_chariot_melee		true
land_units_concealed_name_troy_achaean_islanders		true
land_units_onscreen_name_troy_laconian_axemen	Laconian Axemen	true
land_units_concealed_name_troy_hero_fighter_balanced_chariot_heavy		true
land_units_concealed_name_troy_hero_custom_penthesilea		true
land_units_concealed_name_troy_achaean_stoneslingers		true
land_units_concealed_name_troy_dlc1_pen_hero_custom_warlord_warmonger		true
land_units_concealed_name_troy_hero_warlord_tactician_chariot_melee		true
land_units_concealed_name_troy_islander_skirmishers		true
land_units_concealed_name_troy_hero_custom_odysseus_chariot_ammo		true
land_units_concealed_name_troy_dlc1_ama_pen_themysciras_chosen		true
land_units_onscreen_name_troy_dlc1_pen_hero_warlord_utility_horse_javelin_spec_ammo	Mentor	true
land_units_onscreen_name_troy_hero_defender_quick	Companion	true
land_units_concealed_name_troy_trojan_spearmen		true
land_units_concealed_name_troy_hero_fighter_disruptor_chariot_melee		true
land_units_concealed_name_troy_dlc1_ama_pen_mounted_skirmishers		true
land_units_concealed_name_troy_myc_mycenaen_temple_warriors		true
land_units_concealed_name_troy_dlc1_hip_hero_warlord_tactician_horse_javelin		true
land_units_onscreen_name_troy_hero_fighter_killer_chariot_ranged	Vanquisher	true
land_units_onscreen_name_troy_hero_defender_quick_chariot	Companion	true
land_units_concealed_name_troy_trojan_archers		true
land_units_concealed_name_troy_hero_warlord_utility_chariot		true
land_units_concealed_name_troy_aen_elite_dardanian_chargers		true
land_units_onscreen_name_troy_hec_guards_of_troy	Guards of Troy	true
land_units_concealed_name_troy_hero_custom_fighter_disruptor		true
land_units_concealed_name_troy_hero_hector_chariot		true
land_units_onscreen_name_troy_hero_achilles_chariot	Achilles	true
land_units_concealed_name_troy_hero_agamemnon_chariot_ranged		true
land_units_onscreen_name_troy_hero_custom_archer_trickster_chariot	Trickster	true
land_units_concealed_name_troy_dlc1_hip_hero_custom_fighter_killer		true
land_units_onscreen_name_troy_dlc1_pen_hero_warlord_utility_chariot_melee	Mentor	true
land_units_concealed_name_troy_hero_sarpedon_chariot_melee		true
land_units_onscreen_name_troy_dlc1_pen_hero_custom_warlord_warmonger_chariot_heavy	Warmonger	true
land_units_concealed_name_troy_agent_gorgon_dummy_entry		true
land_units_onscreen_name_troy_hero_defender_agro_chariot_javelin	Veteran	true
land_units_concealed_name_troy_dlc1_pen_hero_warmonger_horse_melee		true
land_units_onscreen_name_troy_ith_odysseus_night_runners	Odysseus' Midnight Runners	true
land_units_onscreen_name_troy_hec_par_champions_of_troy	Champions of Troy	true
land_units_concealed_name_troy_dlc1_pen_hero_warlord_utility_horse_javelin_spec_ammo		true
land_units_concealed_name_troy_ach_skirmish_chariots		true
land_units_concealed_name_troy_dlc1_ama_pen_styganores		true
land_units_concealed_name_troy_dlc1_pen_hero_custom_killer_horse_melee_spec_leadership_armour		true
land_units_concealed_name_troy_myth_centaur_champions		true
land_units_onscreen_name_troy_hero_achilles_epic	Achilles	true
land_units_concealed_name_troy_hero_custom_fighter_killer_chariot_javelin		true
land_units_onscreen_name_troy_hero_custom_agamemnon	Agamemnon	true
land_units_onscreen_name_troy_hero_aeneas_ranged	Aeneas	true
land_units_onscreen_name_troy_hero_custom_fighter_disruptor_chariot_melee	Ravager	true
land_units_concealed_name_troy_dlc1_hip_hero_custom_warlord_utility		true
land_units_onscreen_name_troy_heavy_mycenaen_bowmen_tutorial	Bows of Mycenae	true
land_units_onscreen_name_troy_dlc1_ama_gen_huntress	Huntresses	true
land_units_concealed_name_troy_heavy_achaean_bowmen		true
land_units_onscreen_name_troy_trojan_spears	Spear Fighters	true
land_units_concealed_name_troy_hero_hector_chariot_heavy		true
land_units_onscreen_name_troy_myc_light_javelin_throwers	Light Javelinmen	true
land_units_onscreen_name_troy_veteran_club_warriors	Renowned Club Warriors	true
land_units_concealed_name_troy_dlc1_pen_hero_warlord_tactician		true
land_units_concealed_name_troy_veteran_islander_skirmishers		true
land_units_concealed_name_troy_hero_custom_warlord_warmonger		true
land_units_onscreen_name_troy_dlc1_pen_hero_fighter_balanced	Champion	true
land_units_onscreen_name_troy_dlc1_pen_hero_trickster_archer_horse_wild_spec_fearless	Trickster	true
land_units_concealed_name_troy_dlc1_ama_hip_black_spears		true
land_units_onscreen_name_troy_heavy_swordsmen_skirmishers	Heavy Sword Skirmishers	true
land_units_concealed_name_troy_anatolian_swords		true
land_units_onscreen_name_troy_dlc1_pen_hero_custom_archer_skirmisher	Skirmisher	true
land_units_onscreen_name_troy_dlc1_hip_hero_warlord_tactician_chariot_melee	Commander	true
land_units_onscreen_name_troy_hero_warlord_tactician_chariot_melee	Commander	true
land_units_onscreen_name_troy_dlc1_ama_pen_skirmishers	Skirmishers	true
land_units_onscreen_name_troy_myth_heavy_spartoi	Heavy Spartoi	true
land_units_onscreen_name_troy_hero_custom_achilles_epic_chariot_heavy	Achilles	true
land_units_onscreen_name_troy_hero_custom_fighter_disruptor_chariot	Ravager	true
land_units_onscreen_name_troy_myth_centaur_scouts	Centaur Scouts	true
land_units_onscreen_name_troy_hero_custom_achilles	Achilles	true
land_units_concealed_name_troy_dlc1_hip_hero_fighter_disruptor_horse_javelin		true
land_units_onscreen_name_troy_trojan_stoneslingers	Trojan Slingers	true
land_units_concealed_name_troy_dendra_swordsmen		true
land_units_concealed_name_troy_dlc1_hip_hero_custom_skirmisher_chariot_ammo		true
land_units_concealed_name_troy_hero_custom_defender_quick_ranged		true
land_units_onscreen_name_troy_shielded_spearmen	Shielded Spearmen	true
land_units_concealed_name_troy_dlc1_ama_pen_korynites		true
land_units_concealed_name_troy_hero_custom_aeneas_chariot_heavy		true
land_units_onscreen_name_troy_hero_warlord_tactician	Commander	true
land_units_onscreen_name_troy_agent_seer_dummy_entry	Seer	true
land_units_onscreen_name_troy_myth_spartoi	Spartoi	true
land_units_onscreen_name_troy_myth_giant_skirmishers	Giant Skirmishers	true
land_units_concealed_name_troy_hero_custom_archer_skirmisher		true
land_units_onscreen_name_troy_dlc1_hip_hero_custom_warlord_tactician	Commander	true
land_units_concealed_name_troy_hero_custom_warlord_tactician_chariot_melee		true
land_units_concealed_name_troy_dlc1_hip_hero_custom_warlord_warmonger		true
land_units_onscreen_name_troy_hero_odysseus_chariot_ammo	Odysseus	true
land_units_concealed_name_troy_dlc1_hip_hero_custom_killer_horse_melee		true
land_units_concealed_name_troy_dlc1_hero_hippolyta		true
land_units_onscreen_name_troy_coastal_club_fighters	Coastal Club Fighters	true
land_units_concealed_name_troy_hero_defender_quick_chariot_ranged		true
land_units_concealed_name_troy_pht_champions_of_phthia		true
land_units_concealed_name_troy_hero_custom_fighter_balanced_chariot		true
land_units_concealed_name_troy_hero_custom_warlord_tactician_chariot		true
land_units_onscreen_name_troy_tro_heavy_trojan_chariots	Heavy Trojan Chariots	true
land_units_concealed_name_troy_hero_custom_warlord_utility_chariot		true
land_units_onscreen_name_troy_trojan_defenders	Trojan Defenders	true
land_units_concealed_name_troy_dlc1_pen_hero_custom_warlord_utility_horse_javelin_spec_ammo		true
land_units_concealed_name_troy_dlc1_ama_gen_shielded_stoneslingers		true
land_units_onscreen_name_troy_ach_skirmish_chariots	Skirmish Chariots	true
land_units_concealed_name_troy_heavy_thessaly_javelinmen		true
land_units_concealed_name_troy_hero_aeneas_chariot_javelin		true
land_units_onscreen_name_troy_dlc1_ama_gen_mounted_huntress	Mounted Huntresses	true
land_units_onscreen_name_troy_agent_spy	Spy	true
land_units_onscreen_name_troy_myth_harpies	Harpies	true
land_units_concealed_name_troy_hero_archer_trickster_chariot		true
land_units_concealed_name_troy_dlc1_ama_gen_huntress		true
land_units_onscreen_name_troy_hero_custom_aeneas_chariot	Aeneas	true
land_units_concealed_name_troy_trojan_slingers		true
land_units_concealed_name_troy_hero_custom_odysseus_chariot_range		true
land_units_onscreen_name_troy_dlc1_hip_hero_killer_horse_melee_spec_leadership_armour	Vanquisher	true
land_units_concealed_name_troy_hero_custom_agamemnon_chariot_ranged		true
land_units_concealed_name_troy_dendra_spearmen		true
land_units_concealed_name_troy_hero_custom_menelaus_chariot_heavy		true
land_units_concealed_name_troy_hero_paris		true
land_units_concealed_name_troy_dlc1_hip_hero_archer_trickster		true
land_units_onscreen_name_troy_hero_custom_defender_quick_ranged	Companion	true
land_units_onscreen_name_troy_dlc1_pen_hero_warlord_warmonger	Warmonger	true
land_units_concealed_name_troy_par_trojan_nobles		true
land_units_onscreen_name_troy_hero_aeneas_chariot_javelin	Aeneas	true
land_units_onscreen_name_troy_hero_custom_archer_skirmisher	Skirmisher	true
land_units_onscreen_name_troy_dlc1_ama_hip_toxoannases	Toxoannasses	true
land_units_concealed_name_troy_club_warriors		true
land_units_concealed_name_troy_hero_aeneas_chariot_heavy		true
land_units_onscreen_name_troy_myth_special_cyclops	Polyphemus	true
land_units_concealed_name_troy_hero_custom_achilles_chariot_javelin		true
land_units_onscreen_name_troy_hero_fighter_killer_chariot	Vanquisher	true
land_units_onscreen_name_troy_pht_myrmidon_swordsmen	Myrmidon Swordsmen	true
land_units_concealed_name_troy_hero_warlord_warmonger_chariot_heavy		true
land_units_concealed_name_troy_dlc1_pen_hero_balanced_horse_melee		true
land_units_concealed_name_troy_ach_heavy_skirmish_chariots		true
land_units_onscreen_name_troy_myth_centaur_outriders	Centaur Outriders	true
land_units_concealed_name_troy_hero_custom_menelaus_chariot		true
land_units_onscreen_name_troy_dendra_chargers	Armoured Chargers	true
land_units_onscreen_name_troy_hero_warlord_warmonger_chariot_javelin	Warmonger	true
land_units_concealed_name_troy_hero_warlord_warmonger_chariot		true
land_units_concealed_name_troy_myth_armoured_centaur_skirmishers		true
land_units_onscreen_name_troy_hero_custom_warlord_tactician_chariot	Commander	true
land_units_concealed_name_troy_hero_custom_odysseus_chariot		true
land_units_concealed_name_troy_dlc1_hip_hero_warmonger_horse_melee_spec_leadership_armour		true
land_units_concealed_name_troy_dlc1_pen_hero_custom_warlord_utility_horse_javelin		true
land_units_concealed_name_troy_dlc1_ama_hip_aristomachoi		true
land_units_onscreen_name_troy_dlc1_pen_hero_custom_warmonger_horse_melee_spec_leadership_armour	Warmonger	true
land_units_concealed_name_troy_myth_giant_warriors		true
land_units_concealed_name_troy_hero_defender_quick_chariot_melee		true
land_units_concealed_name_troy_armoured_veteran_slingers		true
land_units_onscreen_name_troy_dlc1_hero_penthesilea_horse_melee_spec_learship_armour	Penthesilea	true
land_units_onscreen_name_troy_dlc1_pen_hero_warlord_utility	Mentor	true
land_units_concealed_name_troy_dlc1_ama_gen_amazon_chargers		true
land_units_concealed_name_troy_dlc1_pen_hero_fighter_killer_chariot_heavy		true
land_units_onscreen_name_troy_hero_custom_fighter_balanced_chariot_javelin	Champion	true
land_units_onscreen_name_troy_dlc1_hero_custom_penthesilea_horse_melee	Penthesilea	true
land_units_onscreen_name_troy_hero_custom_defender_tank_chariot_heavy	Protector	true
land_units_concealed_name_troy_dlc1_hip_hero_warlord_utility		true
land_units_onscreen_name_troy_dlc1_hip_hero_custom_trickster_chariot_ammo	Trickster	true
land_units_concealed_name_troy_coastal_club_warriors		true
land_units_concealed_name_troy_hero_custom_achilles_epic_chariot_javelin		true
land_units_concealed_name_troy_phthian_spears		true
land_units_concealed_name_troy_coastal_axe_fighters		true
land_units_concealed_name_troy_dlc1_hip_hero_custom_balanced_horse_melee_spec_leadership_armour		true
land_units_concealed_name_troy_dlc1_hip_hero_custom_fighter_disruptor_horse_javelin		true
land_units_onscreen_name_troy_hero_custom_defender_quick_chariot_melee	Companion	true
land_units_concealed_name_troy_myth_spartoi		true
land_units_concealed_name_troy_dlc1_ama_hip_hippotoxotai		true
land_units_onscreen_name_troy_hero_custom_aeneas_chariot_javelin	Aeneas	true
land_units_concealed_name_troy_hero_agamemnon_chariot		true
land_units_onscreen_name_troy_dlc1_ama_hip_war_riders	War Riders	true
land_units_onscreen_name_troy_sar_sapredons_guard	Companions of Sarpedon	true
land_units_concealed_name_troy_dlc1_hip_hero_custom_trickster_archer_horse_wild		true
land_units_concealed_name_troy_hero_custom_fighter_killer_chariot_ranged		true
land_units_concealed_name_troy_dlc1_hip_hero_warlord_utility_horse_javelin		true
land_units_onscreen_name_troy_dlc1_ama_pen_warband	Warband	true
land_units_concealed_name_troy_dlc1_ama_pen_daughters_of_ares_bloodsworn		true
land_units_onscreen_name_troy_large_axemen	Axe Chargers	true
land_units_concealed_name_troy_hero_warlord_utility_chariot_range		true
land_units_concealed_name_troy_hero_custom_defender_agro_chariot		true
land_units_onscreen_name_troy_myth_special_minotaur	Asterion	true
land_units_onscreen_name_troy_myth_centaur_champions	Centaur Champions	true
land_units_concealed_name_troy_hero_custom_agamemnon_chariot_melee		true
land_units_concealed_name_troy_myth_giant_spearmen		true
land_units_onscreen_name_troy_hero_custom_defender_quick_chariot	Companion	true
land_units_onscreen_name_troy_light_spearmen	Light Spearmen	true
land_units_concealed_name_troy_lycian_slingers		true
land_units_concealed_name_troy_heavy_swordsmen_skirmishers		true
land_units_concealed_name_troy_dlc1_pen_hero_warlord_tactician_horse_javelin_spec_ammo		true
land_units_concealed_name_troy_lyc_lycian_light_chariots		true
land_units_onscreen_name_troy_hero_sarpedon_chariot_melee	Sarpedon	true
land_units_onscreen_name_troy_dlc1_hip_hero_trickster_chariot_ammo	Trickster	true
land_units_onscreen_name_troy_dlc1_ama_pen_hippomachoi	Hippomachoi	true
land_units_concealed_name_troy_hero_defender_quick_ranged		true
land_units_onscreen_name_troy_hero_custom_paris_chariot_range	Paris	true
land_units_onscreen_name_troy_hero_archer_skirmisher_chariot_ammo	Skirmisher	true
land_units_concealed_name_troy_hero_penthesilea		true
land_units_onscreen_name_troy_hero_custom_warlord_utility_chariot_range	Mentor	true
land_units_onscreen_name_troy_hero_fighter_disruptor_chariot_ammo	Ravager	true
land_units_onscreen_name_troy_dlc1_ama_hip_warmaidens	Warmaidens	true
land_units_onscreen_name_troy_coastal_club_warriors	Coastal Club Warriors	true
land_units_onscreen_name_troy_hero_custom_menelaus_chariot_javelin	Menelaus	true
land_units_concealed_name_troy_dlc1_pen_hero_warlord_tactician_horse_javelin		true
land_units_onscreen_name_troy_dlc1_hip_hero_warlord_utility_horse_javelin	Mentor	true
land_units_onscreen_name_troy_hero_custom_fighter_balanced_chariot_heavy	Champion	true
land_units_onscreen_name_troy_achaean_islanders	Island Club Warriors	true
land_units_concealed_name_troy_laconian_axemen		true
land_units_onscreen_name_troy_ith_elite_ambushers	Exemplary Ambushers	true
land_units_onscreen_name_troy_eastern_spearmen	Eastern Spearmen	true
land_units_onscreen_name_troy_myc_mycenaen_temple_warriors	Agamemnon's Companions	true
land_units_concealed_name_troy_hero_custom_hector_chariot_heavy		true
land_units_onscreen_name_troy_dlc1_ama_pen_toxares	Toxares	true
land_units_onscreen_name_troy_hero_fighter_killer_ranged	Vanquisher	true
land_units_onscreen_name_troy_heavy_dardanian_zealots	Renowned Dardanian Sworn Fighters	true
land_units_onscreen_name_troy_hero_menelaus_chariot	Menelaus	true
land_units_concealed_name_troy_hero_custom_menelaus_chariot_javelin		true
land_units_onscreen_name_troy_dlc1_ama_pen_styganores	Styganores	true
land_units_onscreen_name_troy_lyc_lycian_light_chariots	Lycian Winged Chariots	true
land_units_concealed_name_troy_hero_custom_fighter_balanced		true
land_units_onscreen_name_troy_hero_odysseus_chariot	Odysseus	true
land_units_concealed_name_troy_dlc1_hero_custom_penthesilea_horse_melee_spec_learship_armour		true
land_units_concealed_name_troy_dlc1_pen_hero_custom_fighter_disruptor_horse_javelin		true
land_units_concealed_name_troy_hero_custom_achilles		true
land_units_concealed_name_troy_dlc1_pen_hero_warlord_utility_horse_javelin		true
land_units_onscreen_name_troy_dlc1_pen_hero_custom_skirmisher_archer_horse_wild_spec_fearless	Skirmisher	true
land_units_onscreen_name_troy_hero_paris_chariot_ammo	Paris	true
land_units_concealed_name_troy_dlc1_pen_hero_warlord_warmonger_chariot_heavy		true
land_units_concealed_name_troy_lycians		true
land_units_concealed_name_troy_dlc1_ama_hip_chariot_archers		true
land_units_onscreen_name_troy_hero_defender_agro_chariot_heavy	Veteran	true
land_units_onscreen_name_troy_dlc1_hip_hero_fighter_balanced	Champion	true
land_units_concealed_name_troy_myth_minotaur		true
land_units_onscreen_name_troy_myth_corybantes	Corybantes	true
land_units_concealed_name_troy_hero_custom_defender_quick_chariot_ranged		true
land_units_concealed_name_troy_myth_light_spartoi		true
land_units_concealed_name_troy_dlc1_hip_hero_warlord_tactician_horse_javelin_spec_ammo		true
land_units_concealed_name_troy_thessaly_javelinmen		true
land_units_concealed_name_troy_dlc1_hero_hippolyta_archer_horse_wild_spec_fearless		true
land_units_concealed_name_troy_dlc1_hip_hero_killer_horse_melee_spec_leadership_armour		true
land_units_onscreen_name_troy_myth_giant_warriors	Giant Warriors	true
land_units_onscreen_name_troy_hero_defender_quick_ranged	Companion	true
land_units_onscreen_name_troy_dlc1_pen_hero_fighter_disruptor_chariot_melee	Ravager	true
land_units_onscreen_name_troy_achaean_skirmishers	Skirmishers	true
land_units_concealed_name_troy_dlc1_hero_custom_penthesilea_horse_melee		true
land_units_concealed_name_troy_hero_custom_aeneas_chariot_javelin		true
land_units_onscreen_name_troy_hero_custom_warlord_utility_chariot_melee	Mentor	true
land_units_concealed_name_troy_dlc1_hero_custom_hippolyta		true
land_units_concealed_name_troy_dlc1_hero_custom_hippolyta_chariot_ammo		true
land_units_onscreen_name_troy_coastal_axe_fighters	Coastal Axe Fighters	true
land_units_concealed_name_troy_dlc1_hero_custom_penthesilea_chariot_heavy		true
land_units_onscreen_name_troy_hero_achilles	Achilles	true
land_units_onscreen_name_troy_dlc1_ama_hip_black_spears	Black Spears	true
land_units_concealed_name_troy_hero_custom_menelaus		true
land_units_concealed_name_troy_hero_custom_achilles_chariot_heavy		true
land_units_onscreen_name_troy_agent_priestess	Priestess	true
land_units_onscreen_name_troy_spa_champion_axe_warriors	Axe Champions	true
land_units_concealed_name_troy_dlc1_ama_pen_toxares		true
land_units_onscreen_name_troy_myth_cyclops	Cyclops	true
land_units_onscreen_name_troy_hero_warlord_warmonger_chariot	Warmonger	true
land_units_concealed_name_troy_dlc1_pen_hero_custom_warlord_tactician_horse_javelin_spec_ammo		true
land_units_onscreen_name_troy_dlc1_pen_hero_custom_fighter_disruptor_horse_javelin_spec_ammo	Ravager	true
land_units_onscreen_name_troy_thessaly_javelinmen	Javelin Throwers	true
land_units_concealed_name_troy_hero_defender_agro_chariot_heavy		true
land_units_concealed_name_troy_heavy_shock_spears		true
land_units_onscreen_name_troy_elite_trojan_slingers	Exemplary Trojan Slingers	true
land_units_onscreen_name_troy_spear_runners	Spear Runners	true
land_units_onscreen_name_troy_hero_agamemnon_ranged	Agamemnon	true
land_units_concealed_name_troy_ith_ambushers		true
land_units_concealed_name_troy_dlc1_pen_hero_custom_warlord_tactician_horse_javelin		true
land_units_onscreen_name_troy_ach_heavy_skirmish_chariots	Reinforced Skirmish Chariots	true
land_units_concealed_name_troy_myth_armoured_centaur_warriors		true
land_units_onscreen_name_troy_veteran_phthian_spears	Renowned Phthian Spears	true
land_units_onscreen_name_troy_hero_warlord_tactician_chariot_range	Commander	true
land_units_onscreen_name_troy_dlc1_pen_hero_warlord_tactician	Commander	true
land_units_onscreen_name_troy_hero_custom_odysseus_chariot_range	Odysseus	true
land_units_onscreen_name_troy_veteran_bowmen	Renowned Bowmen	true
land_units_onscreen_name_troy_myth_giant_bowmen	Giant Bowmen	true
land_units_onscreen_name_troy_dlc1_ama_pen_daughters_of_ares	Daughters of Ares	true
land_units_onscreen_name_troy_dlc1_hip_hero_warlord_warmonger	Warmonger	true
land_units_onscreen_name_troy_hero_warlord_utility	Mentor	true
land_units_onscreen_name_troy_achaean_spearmen	Spearmen	true
land_units_concealed_name_troy_hero_defender_tank_chariot_javelin		true
land_units_onscreen_name_troy_hero_custom_sarpedon_chariot	Sarpedon	true
land_units_onscreen_name_troy_hero_achilles_epic_chariot	Achilles	true
land_units_onscreen_name_troy_hero_fighter_balanced	Champion	true
land_units_onscreen_name_troy_myth_giant_champions	Giant Champions	true
land_units_onscreen_name_troy_hero_hector_chariot_javelin	Hector	true
land_units_concealed_name_troy_dlc1_pen_hero_skirmisher_archer_horse_wild		true
land_units_concealed_name_troy_hero_custom_fighter_disruptor_chariot_melee		true
land_units_concealed_name_troy_hero_menelaus		true
land_units_concealed_name_troy_dlc1_hip_hero_custom_warlord_utility_horse_javelin_spec_ammo		true
land_units_concealed_name_troy_hero_custom_aeneas_chariot		true
land_units_onscreen_name_troy_veteran_slingers	Renowned Slingers	true
land_units_concealed_name_troy_pht_veteran_thessaly_marines		true
land_units_onscreen_name_troy_dlc1_pen_hero_custom_fighter_disruptor	Ravager	true
land_units_concealed_name_troy_myth_special_minotaur		true
land_units_onscreen_name_troy_dlc1_ama_pen_anairetes	Anairetes	true
land_units_onscreen_name_troy_hero_custom_penthesilea	Penthesilea	true
land_units_concealed_name_troy_agent_seer_dummy_entry		true
land_units_concealed_name_troy_hero_fighter_balanced_chariot		true
land_units_concealed_name_troy_trojan_warriors		true
land_units_onscreen_name_troy_pht_veteran_thessaly_marines	Pelagic Thessalians	true
land_units_onscreen_name_troy_ith_stalker_skirmishers	Guerrilla Stalkers	true
land_units_concealed_name_troy_sar_lycian_champions		true
land_units_concealed_name_troy_dlc1_hip_hero_custom_fighter_killer_chariot_heavy		true
land_units_onscreen_name_troy_hero_custom_sarpedon_chariot_range	Sarpedon	true
land_units_onscreen_name_troy_armoured_lycian_archers	Armoured Lycian Archers	true
land_units_onscreen_name_troy_hero_custom_odysseus	Odysseus	true
land_units_onscreen_name_troy_dlc1_pen_hero_killer_horse_melee	Vanquisher	true
land_units_onscreen_name_troy_dlc1_hip_hero_fighter_disruptor	Ravager	true
land_units_concealed_name_troy_anatolian_spears		true
land_units_concealed_name_troy_laconian_militia		true
land_units_concealed_name_troy_veteran_phthian_spears		true
land_units_onscreen_name_troy_hero_custom_defender_agro_chariot_heavy	Veteran	true
land_units_concealed_name_troy_hero_warlord_tactician_chariot		true
land_units_onscreen_name_troy_dlc1_pen_hero_custom_fighter_disruptor_chariot_melee	Ravager	true
land_units_concealed_name_troy_tro_archer_chariots		true
land_units_onscreen_name_troy_dlc1_hero_hippolyta	Hippolyta	true
land_units_concealed_name_troy_dlc1_ama_hip_amazon_swordswomen		true
land_units_onscreen_name_troy_dlc1_hip_hero_custom_trickster_archer_horse_wild	Trickster	true
land_units_onscreen_name_troy_dlc1_hip_hero_warlord_tactician	Commander	true
land_units_onscreen_name_troy_dlc1_pen_hero_custom_balanced_horse_melee_spec_leadership_armour	Champion	true
land_units_onscreen_name_troy_hero_hector_chariot	Hector	true
land_units_onscreen_name_troy_hero_custom_agamemnon_ranged	Agamemnon	true
land_units_concealed_name_troy_dlc1_hero_penthesilea_horse_melee		true
land_units_concealed_name_troy_myth_heavy_spartoi		true
land_units_concealed_name_troy_hero_paris_chariot_ammo		true
land_units_concealed_name_troy_hero_custom_defender_tank_chariot		true
land_units_onscreen_name_troy_ach_chariots	Chariots	true
land_units_concealed_name_troy_dlc1_pen_hero_custom_fighter_disruptor_chariot_melee		true
land_units_concealed_name_troy_hero_defender_tank_chariot		true
land_units_onscreen_name_troy_hero_custom_paris_chariot	Paris	true
land_units_onscreen_name_troy_myth_armoured_giant_spearmen	Armoured Giant Spearmen	true
land_units_onscreen_name_troy_dlc1_hip_hero_custom_fighter_balanced_chariot_heavy	Champion	true
land_units_onscreen_name_troy_dlc1_hip_hero_balanced_horse_melee	Champion	true
land_units_concealed_name_troy_heavy_mycenaen_bowmen_tutorial		true
land_units_onscreen_name_troy_dlc1_pen_hero_fighter_killer	Vanquisher	true
land_units_concealed_name_troy_dlc1_pen_hero_warlord_utility_chariot_melee		true
land_units_concealed_name_troy_hero_custom_paris		true
land_units_concealed_name_troy_dlc1_pen_hero_custom_warmonger_horse_melee		true
land_units_concealed_name_troy_agent_envoy		true
land_units_onscreen_name_troy_dlc1_hip_hero_trickster_archer_horse_wild	Trickster	true
land_units_onscreen_name_troy_aen_dardanian_mob	Dardanian Mob	true
land_units_concealed_name_troy_light_bowmen		true
land_units_onscreen_name_troy_dlc1_hip_hero_trickster_archer_horse_wild_spec_fearless	Trickster	true
land_units_onscreen_name_troy_hero_custom_achilles_chariot_heavy	Achilles	true
land_units_onscreen_name_troy_dlc1_hero_custom_penthesilea_chariot_heavy	Penthesilea	true
land_units_onscreen_name_troy_hero_custom_archer_skirmisher_chariot	Skirmisher	true
land_units_concealed_name_troy_sar_sapredons_guard		true
land_units_concealed_name_troy_dlc1_pen_hero_fighter_disruptor_horse_javelin		true
land_units_onscreen_name_troy_dlc1_ama_gen_shielded_stoneslingers	Shielded Stoneslingers	true
land_units_onscreen_name_troy_dlc1_hip_hero_custom_warlord_warmonger	Warmonger	true
land_units_onscreen_name_troy_veteran_khopesh_fighters	Renowned Khopesh Fighters	true
land_units_onscreen_name_troy_dlc1_hero_custom_hippolyta_chariot	Hippolyta	true
land_units_onscreen_name_troy_dlc1_hip_hero_custom_warlord_tactician_horse_javelin	Commander	true
land_units_concealed_name_troy_hero_sarpedon_chariot_ranged		true
land_units_concealed_name_troy_hero_custom_warlord_warmonger_chariot_javelin		true
land_units_concealed_name_troy_hero_defender_tank		true
land_units_concealed_name_troy_dlc1_hip_hero_custom_warmonger_horse_melee_spec_leadership_armour		true
land_units_onscreen_name_troy_trojan_slingers	Slingers	true
