key	text	tooltip
factions_defend_desc_troy_main_dan_ionia	You are defending against Ionia!	true
factions_screen_name_troy_main_dan_achilles_separatists	Phthian Noble Pretenders	true
factions_defend_desc_troy_main_trj_paphlagonians	You are defending against the Paphlagonians!	true
factions_screen_adjective_troy_main_dan_epirotes	Epirotan	true
factions_screen_name_troy_main_dan_ithaca_separatists	Ithacan Noble Pretenders	true
factions_screen_name_troy_main_trj_paphlagonians	Paphlagonians	true
factions_screen_name_when_shogun_troy_main_dan_ionian_rebels	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_dan_achilles	placeholder	true
factions_senator_text_n_out_of_n_troy_main_trj_tereia		true
factions_screen_name_when_shogun_troy_main_dan_athina	placeholder	true
factions_clan_summary_name_troy_main_trj_bithyni	placeholder	true
factions_screen_adjective_troy_main_trj_paris_separatists	Trojan Princes	true
factions_screen_name_troy_main_trj_lycia_separatists	Lycian Pretenders	true
factions_defend_desc_troy_main_trj_carians	You are defending against the Carians!	true
factions_attack_desc_troy_main_dan_aethaleia	You are attacking Aethaleia!	true
factions_defend_desc_troy_main_dan_curetes	You are defending against the Curetes!	true
factions_clan_summary_name_when_shogun_troy_main_dan_argos	placeholder	true
factions_clan_summary_name_when_shogun_troy_amazons_trj_hippolyta	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_arcadians	placeholder	true
factions_senator_text_n_out_of_n_troy_main_trj_hector_separatists		true
factions_clan_summary_name_troy_main_dan_sparta_separatists	placeholder	true
factions_screen_adjective_troy_main_trj_bottiaeans	Bottiaean	true
factions_screen_name_troy_main_trj_agriophones	Agriophones	true
factions_attack_desc_troy_main_dan_athina	You are attacking Athina!	true
factions_defend_desc_troy_main_dan_argos	You are defending against Argos!	true
factions_clan_summary_name_troy_main_dan_ionian_rebels	placeholder	true
factions_attack_desc_troy_main_dan_asia	You are attacking Asia!	true
factions_clan_summary_name_when_shogun_troy_main_trj_maeonians_tml	placeholder	true
factions_screen_name_when_rebels_troy_main_trj_alazones	Maeonian Rebels	true
factions_clan_summary_name_when_shogun_troy_main_trj_lelegia_min	placeholder	true
factions_screen_name_troy_main_dan_salamis	Salamis	true
factions_screen_name_troy_main_trj_hector_separatists	Trojan Noble Pretenders	true
factions_screen_name_when_rebels_troy_amazons_trj_hippolyta	Amazon Rebels	true
factions_screen_name_when_shogun_troy_main_trj_aenos	placeholder	true
factions_defend_desc_troy_main_trj_ascanian_phry	You are defending against the Ascanian Phrygians!	true
factions_clan_summary_name_when_shogun_troy_main_trj_apsynthioi	placeholder	true
factions_screen_name_troy_main_trj_mygdonians	Mygdonians	true
factions_attack_desc_troy_main_dan_dionysias	You are attacking Dionysias!	true
factions_defend_desc_troy_main_dan_antheada	You are defending against Antheada!	true
factions_clan_summary_name_when_shogun_troy_main_trj_dardania_separatists	placeholder	true
factions_screen_name_troy_main_trj_aegaan_pel	Aegaan Pelasgians	true
factions_defend_desc_troy_main_dan_dionysias	You are defending against Dionysias!	true
factions_senator_text_n_out_of_n_troy_main_trj_lycia_separatists		true
factions_defend_desc_troy_main_dan_peraia	You are defending against Peraia!	true
factions_screen_name_when_rebels_troy_main_dan_achilles_separatists	Phthian Noble Pretenders	true
factions_screen_name_when_shogun_troy_main_trj_paris	placeholder	true
factions_screen_adjective_troy_main_dan_aethaleia	Aethaleian	true
factions_screen_adjective_troy_main_trj_hector_separatists	Trojan Nobles	true
factions_screen_name_troy_main_dan_rhodes	Rhodes	true
factions_defend_desc_troy_main_trj_lycia_separatists	You are defending against the Lycian Noble Pretenders!	true
factions_screen_adjective_troy_amazons_trj_penthesilea	Amazon	true
factions_screen_name_when_rebels_troy_main_dan_boeotians	Aeolian Rebels	true
factions_screen_adjective_troy_main_dan_boeotians	Boeotian	true
factions_screen_adjective_troy_main_trj_lelegan_rebels	Lukkan	true
factions_clan_summary_name_when_shogun_troy_main_trj_paris	placeholder	true
factions_defend_desc_troy_main_dan_dolopia	You are defending against Dolopia!	true
factions_clan_summary_name_troy_main_trj_maeonian_rebels	placeholder	true
factions_clan_summary_name_troy_main_dan_dindyma	placeholder	true
factions_attack_desc_troy_main_dan_mycenae	You are attacking Mycenae!	true
factions_screen_name_when_rebels_troy_main_dan_ionia	Ionian Rebels	true
factions_screen_name_troy_main_dan_sparta	Sparta	true
factions_screen_name_when_rebels_troy_main_dan_apteron	Achaean Rebels	true
factions_senator_text_n_out_of_n_troy_main_trj_paeonians		true
factions_clan_summary_name_when_shogun_troy_main_dan_chersonesos	placeholder	true
factions_screen_name_when_rebels_troy_main_trj_apsynthioi	Thracian Rebels	true
factions_screen_name_troy_main_dan_achaean_rebels	Danaan Rebels	true
factions_clan_summary_name_when_shogun_troy_main_trj_aenos	placeholder	true
factions_clan_summary_name_troy_main_dan_perrhaebi	placeholder	true
factions_defend_desc_troy_main_dan_phyllis	You are defending against Phyllis!	true
factions_screen_adjective_troy_main_dan_dorians	Dorian	true
factions_screen_name_when_rebels_troy_main_trj_imbrasos	Pelasgian Rebels	true
factions_screen_name_when_shogun_troy_main_dan_aethaleia	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_epirotes	placeholder	true
factions_defend_desc_troy_main_dan_graea	You are defending against Graea!	true
factions_screen_adjective_troy_main_dan_lapiths	Lapith	true
factions_screen_name_when_shogun_troy_main_trj_lycia	placeholder	true
factions_screen_adjective_troy_main_dan_esperia	Esperian	true
factions_screen_adjective_troy_main_dan_troizen	Troizen	true
factions_clan_summary_name_troy_main_dan_meliboea	placeholder	true
factions_screen_name_when_shogun_troy_main_trj_hector_separatists	placeholder	true
factions_screen_name_when_rebels_troy_main_dan_pylos	Achaean Rebels	true
factions_screen_name_when_rebels_troy_main_trj_manyan_phry	Thracian Rebels	true
factions_attack_desc_troy_main_trj_thrakes	You are attacking the Thrakes!	true
factions_attack_desc_troy_main_trj_hector	You are attacking Hector's Trojans!	true
factions_screen_adjective_troy_main_trj_ascanian_phry	Ascanian	true
factions_senator_text_n_out_of_n_troy_main_dan_aeolian_rebels		true
factions_screen_name_when_shogun_troy_main_trj_cyclops	placeholder	true
factions_defend_desc_troy_main_trj_maeonians_tml	You are defending against the Maeonians of Tmolos!	true
factions_screen_name_when_shogun_troy_main_trj_aegaan_pel	placeholder	true
factions_screen_name_when_rebels_troy_main_dan_epirotes	Dorian Rebels	true
factions_screen_name_when_shogun_troy_main_dan_achilles	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_antheada		true
factions_screen_name_when_rebels_troy_main_dan_ionian_rebels	Denyen of the Sea	true
factions_senator_text_n_out_of_n_troy_main_dan_dolopians		true
factions_screen_name_when_rebels_troy_main_dan_elis	Achaean Rebels	true
factions_screen_adjective_troy_main_dan_apaesos	Apaesos	true
factions_screen_name_when_rebels_troy_main_trj_thyni	Thracian Rebels	true
factions_senator_text_n_out_of_n_troy_main_trj_tlawa		true
factions_defend_desc_att_fact_yellow	You are defending against Red Shield!	true
factions_screen_name_when_shogun_troy_main_dan_teleboans	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_triopion	placeholder	true
factions_defend_desc_troy_amazons_trj_hippolyta	You are defending against Hippolyta's Amazons!	true
factions_screen_name_troy_main_dan_antheada	Antheada	true
factions_screen_name_troy_main_trj_tereia	Tereia	true
factions_senator_text_n_out_of_n_troy_main_trj_pelasgiotes		true
factions_clan_summary_name_troy_main_trj_pelasgians_rebels	placeholder	true
factions_clan_summary_name_troy_main_trj_mygdonians	placeholder	true
factions_screen_name_when_rebels_troy_main_trj_cyclops	Pelasgian Rebels	true
factions_clan_summary_name_when_shogun_troy_main_dan_thessalians	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_dan_teleboans	placeholder	true
factions_screen_adjective_troy_main_dan_asia	Asian	true
factions_screen_name_when_shogun_troy_main_trj_mysia	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_achilles_separatists	placeholder	true
factions_screen_adjective_troy_main_trj_aegaan_pel	Aegaan	true
factions_screen_name_when_shogun_troy_main_dan_ozolian_loc	placeholder	true
factions_defend_desc_troy_main_trj_pelasgiotes	You are defending against the Pelasgiotes!	true
factions_senator_text_n_out_of_n_troy_main_dan_apteron		true
factions_attack_desc_troy_main_dan_epidayrus	You are attacking Epidayrus!	true
factions_screen_adjective_troy_main_dan_athina	Athenian	true
factions_screen_name_when_rebels_troy_main_dan_abantes	Ionian Rebels	true
factions_clan_summary_name_troy_main_trj_alazones	placeholder	true
factions_screen_name_when_rebels_troy_main_dan_ithaca	Ithacan Loyalists	true
factions_senator_text_n_out_of_n_troy_main_trj_aethria		true
factions_screen_name_when_shogun_troy_main_dan_makaria	placeholder	true
factions_attack_desc_troy_main_trj_pelasgians_rebels	You are attacking the Peleset (Pelasgian Rebels)!	true
factions_attack_desc_troy_main_dan_teleboans	You are attacking the Teleboans!	true
factions_attack_desc_troy_main_trj_ascanian_phry	You are attacking the Ascanian Phrygians!	true
factions_screen_name_when_shogun_troy_main_dan_sparta_separatists	placeholder	true
factions_screen_adjective_troy_main_dan_achaean_rebels	Danaan	true
factions_screen_name_when_shogun_troy_main_dan_ithaca	placeholder	true
factions_attack_desc_att_fact_red	You are attacking Red Shield!	true
factions_attack_desc_troy_main_dan_tiryns	You are attacking Tiryns!	true
factions_attack_desc_troy_main_trj_ilion	You are attacking Ilion Hyrtacidae!	true
factions_clan_summary_name_when_shogun_troy_main_dan_ozolian_loc	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_phlegra		true
factions_attack_desc_troy_main_dan_ellopians	You are attacking the Ellopians!	true
factions_clan_summary_name_troy_main_trj_cyclops	placeholder	true
factions_clan_summary_name_troy_main_dan_tantalis	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_aetolians		true
factions_screen_name_troy_main_trj_troy	Troy	true
factions_clan_summary_name_troy_main_dan_esperia	placeholder	true
factions_screen_name_when_rebels_troy_main_trj_edonia	Thracian Rebels	true
factions_defend_desc_troy_main_trj_bisaltae	You are defending against Bisaltae!	true
factions_clan_summary_name_troy_main_dan_pylos_tutorial	placeholder	true
factions_attack_desc_troy_main_dan_pylos_tutorial	You are attacking Pylos!	true
factions_clan_summary_name_when_shogun_troy_main_dan_troizen	placeholder	true
factions_senator_text_n_out_of_n_att_fact_blue		true
factions_defend_desc_troy_main_trj_maeonians	You are defending against the Maeonians!	true
factions_defend_desc_troy_main_dan_phaiacians	You are defending against the Phaiacians!	true
factions_clan_summary_name_troy_main_dan_peraia	placeholder	true
factions_screen_adjective_troy_main_dan_ithaca_separatists	Ithacan Nobles	true
factions_senator_text_n_out_of_n_troy_main_trj_thracian_rebels		true
factions_clan_summary_name_troy_main_dan_corinthians	placeholder	true
factions_defend_desc_troy_main_dan_anemoessa	You are defending against Anemoessa!	true
factions_screen_name_troy_main_dan_cassopaei	Cassopaei	true
factions_screen_adjective_troy_main_dan_sparta_separatists	Spartan Nobles	true
factions_defend_desc_troy_main_dan_apaesos	You are defending against Apaesos!	true
factions_defend_desc_troy_main_trj_cicones	You are defending against the Cicones!	true
factions_screen_name_when_rebels_troy_main_trj_bithyni	Thracian Rebels	true
factions_screen_name_troy_main_trj_lelegia_min	Lelegia Minoa	true
factions_defend_desc_troy_main_dan_apteron	You are defending against Apteron!	true
factions_defend_desc_troy_main_trj_bottiaeans	You are defending against the Bottiaeans!	true
factions_screen_name_when_shogun_troy_main_dan_asia	placeholder	true
factions_screen_adjective_troy_main_trj_imbrasos	Imbrasos	true
factions_attack_desc_troy_main_dan_macednon	You are attacking Macednon!	true
factions_senator_text_n_out_of_n_troy_main_trj_bisaltae		true
factions_screen_adjective_troy_main_dan_achilles_separatists	Phthian Nobles	true
factions_clan_summary_name_troy_main_trj_pelasgiotes	placeholder	true
factions_clan_summary_name_troy_main_dan_argos	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_dan_ionia	placeholder	true
factions_screen_name_troy_main_trj_imbrasos	Ilion Imbrasos	true
factions_clan_summary_name_troy_main_trj_thyni	placeholder	true
factions_defend_desc_troy_main_dan_lapiths	You are defending against the Lapiths!	true
factions_senator_text_n_out_of_n_troy_main_dan_minyes		true
factions_screen_name_troy_main_trj_manyan_phry	Manyan Phrygians	true
factions_screen_name_when_shogun_troy_main_dan_ionia	placeholder	true
factions_screen_name_when_rebels_troy_main_trj_ilion	Pelasgian Rebels	true
factions_senator_text_n_out_of_n_troy_main_trj_apsynthioi		true
factions_screen_adjective_troy_main_trj_thracian_rebels	Thracian	true
factions_clan_summary_name_when_shogun_troy_main_trj_lycia_separatists	placeholder	true
factions_clan_summary_name_troy_main_dan_triopion	placeholder	true
factions_screen_name_when_rebels_troy_main_trj_maeonian_rebels	Maeonian Rebels	true
factions_attack_desc_troy_main_dan_perrhaebi	You are attacking the Perrhaebi!	true
factions_clan_summary_name_troy_main_dan_tiryns	placeholder	true
factions_defend_desc_troy_main_trj_lelegan_rebels	You are defending against the Lukka (Lycian Rebels)!	true
factions_screen_adjective_troy_main_trj_bisaltae	Bisaltae	true
factions_senator_text_n_out_of_n_troy_main_dan_achilles_separatists		true
factions_screen_name_when_shogun_troy_main_trj_bithyni	placeholder	true
factions_screen_name_when_rebels_troy_main_trj_cicones	Thracian Rebels	true
factions_screen_name_when_shogun_troy_main_trj_dardania	placeholder	true
factions_defend_desc_troy_main_dan_noagria	You are defending against Noagria!	true
factions_clan_summary_name_when_shogun_att_fact_red	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_minyes	placeholder	true
factions_defend_desc_troy_main_trj_mysia	You are defending against Mysia!	true
factions_screen_name_when_rebels_troy_main_dan_dolopia	Aeolian Rebels	true
factions_clan_summary_name_troy_main_dan_miletus	placeholder	true
factions_screen_name_troy_main_dan_dindyma	Dindyma	true
factions_clan_summary_name_troy_main_trj_dardania	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_phyllis		true
factions_attack_desc_troy_main_trj_lycia_separatists	You are attacking  the Lycian Noble Pretenders!	true
factions_screen_name_when_shogun_troy_main_dan_abantes	placeholder	true
factions_attack_desc_troy_main_dan_antheada	You are attacking Antheada!	true
factions_screen_name_when_rebels_troy_main_dan_ithaca_separatists	Ithacan Noble Pretenders	true
factions_screen_name_when_shogun_troy_main_trj_thracian_rebels	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_peraia		true
factions_senator_text_n_out_of_n_troy_main_dan_troizen		true
factions_screen_name_when_shogun_troy_main_dan_miletus	placeholder	true
factions_attack_desc_troy_main_dan_phlegra	You are attacking Phlegra!	true
factions_screen_name_when_rebels_troy_main_trj_pelasgiotes	Pelasgian Rebels	true
factions_screen_adjective_troy_main_trj_mysia	Mysian	true
factions_screen_adjective_troy_main_dan_apteron	Apteron	true
factions_attack_desc_troy_main_dan_dolopians	You are attacking the Dolopians!	true
factions_defend_desc_troy_main_dan_dolopians	You are defending against the Dolopians!	true
factions_screen_name_when_shogun_troy_main_dan_dorians	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_dan_miletus	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_mygdonians	placeholder	true
factions_senator_text_n_out_of_n_troy_main_trj_lycia		true
factions_screen_name_when_rebels_troy_main_dan_pylos_tutorial	Achaean Rebels	true
factions_screen_adjective_troy_main_trj_ilion	Hyrtacidae	true
factions_screen_name_when_rebels_troy_main_trj_hector	Hector's Loyalists	true
factions_senator_text_n_out_of_n_troy_main_dan_thessalians		true
factions_clan_summary_name_troy_main_dan_phlegra	placeholder	true
factions_attack_desc_troy_main_dan_phyllis	You are attacking Phyllis!	true
factions_senator_text_n_out_of_n_troy_amazons_trj_hippolyta		true
factions_attack_desc_troy_main_dan_pylos	You are attacking Pylos!	true
factions_clan_summary_name_troy_main_dan_ithaca	placeholder	true
factions_screen_name_when_rebels_troy_main_dan_anemoessa	Achaean Rebels	true
factions_defend_desc_troy_main_dan_ellopians	You are defending against the Ellopians!	true
factions_screen_adjective_troy_main_dan_salamis	Salamis	true
factions_screen_name_troy_main_trj_hector	Hector of Troy	true
factions_senator_text_n_out_of_n_troy_main_dan_arcadians_tutorial		true
factions_screen_adjective_troy_main_trj_manyan_phry	Manyan	true
factions_attack_desc_troy_main_dan_corinthians	You are attacking the Corinthians!	true
factions_defend_desc_troy_main_dan_minyes	You are defending against Minyes!	true
factions_screen_name_troy_main_dan_macednon	Macednon	true
factions_clan_summary_name_when_shogun_troy_main_trj_hector	placeholder	true
factions_screen_name_when_rebels_troy_main_dan_epidayrus	Achaean Rebels	true
factions_screen_name_when_rebels_troy_main_dan_argos	Argive Loyalists	true
factions_screen_name_troy_main_dan_minyes	Minyes	true
factions_screen_name_when_rebels_troy_main_trj_bisaltae	Thracian Rebels	true
factions_screen_name_when_rebels_troy_main_dan_makaria	Aeolian Rebels	true
factions_screen_name_when_rebels_troy_main_dan_dindyma	Aeolian Rebels	true
factions_senator_text_n_out_of_n_troy_main_dan_tiryns		true
factions_screen_name_troy_main_trj_paeonians	Paeonians	true
factions_clan_summary_name_troy_main_trj_hector_separatists	placeholder	true
factions_screen_name_when_rebels_troy_main_trj_ascanian_phry	Thracian Rebels	true
factions_screen_name_when_shogun_troy_main_dan_curetes	placeholder	true
factions_screen_name_when_rebels_troy_main_dan_phlegra	Ionian Rebels	true
factions_defend_desc_troy_main_dan_boeotians	You are defending against the Boeotians!	true
factions_clan_summary_name_troy_main_trj_lycia_separatists	placeholder	true
factions_screen_adjective_troy_main_dan_dindyma	Dindyma	true
factions_screen_adjective_troy_main_dan_noagria	Noagrian	true
factions_attack_desc_troy_main_dan_anemoessa	You are attacking Anemoessa!	true
factions_screen_name_troy_main_dan_abantes	Abantes	true
factions_screen_name_when_rebels_troy_main_dan_athina	Ionian Rebels	true
factions_screen_name_when_shogun_troy_main_dan_ephesos	placeholder	true
factions_clan_summary_name_troy_main_dan_sparta	placeholder	true
factions_screen_adjective_troy_main_dan_triopion	Triopion	true
factions_screen_name_when_shogun_troy_main_trj_alazones	placeholder	true
factions_defend_desc_troy_amazons_trj_penthesilea	You are defending against Penthesilea's Amazons!	true
factions_clan_summary_name_when_shogun_troy_main_dan_minyes	placeholder	true
factions_screen_adjective_troy_main_trj_dardania_separatists	Dardanian Nobles	true
factions_defend_desc_troy_main_trj_thrakes	You are defending against the Thrakes!	true
factions_attack_desc_troy_main_trj_imbrasos	You are attacking Ilion Imbrasos!	true
factions_screen_name_troy_main_dan_pylos_tutorial	Pylos	true
factions_screen_adjective_troy_main_trj_paphlagonians	Paphlagonian	true
factions_screen_adjective_troy_main_trj_carians	Carian	true
factions_screen_name_troy_main_dan_ellopians	Ellopians	true
factions_screen_name_troy_main_trj_tlawa	Tlawa	true
factions_screen_name_when_shogun_troy_main_trj_manyan_phry	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_mycenae		true
factions_screen_name_when_rebels_troy_main_dan_minyes	Aeolian Rebels	true
factions_screen_name_when_rebels_troy_main_dan_dionysias	Achaean Rebels	true
factions_screen_name_troy_main_trj_paris_separatists	Trojan Royal Pretenders	true
factions_screen_adjective_troy_main_dan_rhodes	Rhodes	true
factions_defend_desc_troy_main_dan_ionian_rebels	You are defending against the Denyen of the Sea!	true
factions_defend_desc_troy_main_trj_troy	You are defending against Priam's Trojans!	true
factions_screen_name_troy_main_dan_ithaca	Ithaca	true
factions_screen_name_att_fact_red	Red	true
factions_clan_summary_name_when_shogun_troy_main_trj_alazones	placeholder	true
factions_screen_name_when_shogun_troy_main_trj_tereia	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_ithaca_separatists	placeholder	true
factions_clan_summary_name_troy_main_dan_dorians	placeholder	true
factions_screen_adjective_troy_main_dan_makaria	Makaria	true
factions_attack_desc_troy_main_dan_aetolians	You are attacking the Aetolians!	true
factions_screen_adjective_troy_main_trj_methymna	Methymna	true
factions_screen_adjective_troy_main_dan_argos	Argive	true
factions_attack_desc_troy_main_dan_mycenae_separatists	You are attacking  the Mycenaean Noble Pretenders!	true
factions_senator_text_n_out_of_n_troy_main_trj_aegaan_pel		true
factions_clan_summary_name_troy_main_dan_phaiacians	placeholder	true
factions_defend_desc_troy_main_trj_mygdonians	You are defending against the Mygdonians!	true
factions_clan_summary_name_troy_main_dan_macednon	placeholder	true
factions_defend_desc_troy_main_dan_epirotes	You are defending against the Epirotes!	true
factions_clan_summary_name_troy_main_dan_minyes	placeholder	true
factions_screen_name_when_shogun_troy_main_trj_thrakes	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_dan_meliboea	placeholder	true
factions_screen_name_when_rebels_troy_main_dan_cassopaei	Dorian Rebels	true
factions_attack_desc_troy_main_trj_aenos	You are attacking Aenos!	true
factions_defend_desc_troy_main_trj_dardania_separatists	You are defending against the Dardanian Noble Pretenders!	true
factions_screen_adjective_troy_main_dan_peraia	Peraian	true
factions_clan_summary_name_when_shogun_troy_main_trj_thrakes	placeholder	true
factions_screen_name_troy_main_dan_elis	Elis	true
factions_senator_text_n_out_of_n_troy_main_trj_cyclops		true
factions_screen_name_when_shogun_troy_amazons_trj_penthesilea	placeholder	true
factions_attack_desc_troy_main_dan_abantes	You are attacking the Abantes!	true
factions_defend_desc_troy_main_trj_bithyni	You are defending against the Bithyni tribe!	true
factions_clan_summary_name_when_shogun_troy_main_trj_paris_separatists	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_graea		true
factions_screen_name_when_rebels_troy_main_dan_tiryns	Achaean Rebels	true
factions_clan_summary_name_when_shogun_troy_main_dan_pylos_tutorial	placeholder	true
factions_screen_name_troy_main_dan_aetolians	Aetolians	true
factions_screen_name_when_shogun_troy_main_trj_mygdonians	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_hector_separatists	placeholder	true
factions_screen_name_when_rebels_troy_main_dan_narykos	Aeolian Rebels	true
factions_screen_name_when_shogun_troy_main_trj_lelegan_rebels	placeholder	true
factions_clan_summary_name_troy_main_dan_pylos	placeholder	true
factions_defend_desc_troy_main_dan_corinthians	You are defending against the Corinthians!	true
factions_screen_name_troy_main_dan_phlegra	Phlegra	true
factions_clan_summary_name_when_shogun_troy_main_trj_cyclops	placeholder	true
factions_clan_summary_name_troy_main_dan_makaria	placeholder	true
factions_clan_summary_name_troy_main_trj_troy	placeholder	true
factions_clan_summary_name_troy_main_dan_knossos	placeholder	true
factions_attack_desc_troy_main_dan_aeolian_rebels	You are attacking the Shekelesh!	true
factions_clan_summary_name_when_shogun_troy_main_trj_troy	placeholder	true
factions_senator_text_n_out_of_n_troy_main_dan_rhodes		true
factions_screen_name_when_rebels_troy_main_trj_lycia_separatists	Lycian Noble Pretenders	true
factions_screen_name_troy_main_trj_maeonians	Maeonians	true
factions_defend_desc_troy_main_trj_apsynthioi	You are defending against the Apsynthioi tribe!	true
factions_senator_text_n_out_of_n_troy_main_trj_mysia		true
factions_screen_name_troy_main_dan_dorians	Dorians	true
factions_screen_name_troy_main_dan_apteron	Apteron	true
factions_senator_text_n_out_of_n_troy_main_trj_pelasgians_rebels		true
factions_screen_adjective_troy_main_dan_pylos_tutorial	Pylos	true
factions_screen_name_when_shogun_troy_main_dan_aeolian_rebels	placeholder	true
factions_screen_adjective_troy_main_dan_epidayrus	Epidaurian	true
factions_clan_summary_name_when_shogun_troy_main_trj_aethria	placeholder	true
factions_screen_name_troy_main_trj_aenos	Aenos	true
factions_screen_name_when_rebels_troy_main_dan_dorian_rebels	Dorian Rebels	true
factions_screen_adjective_troy_main_dan_arcadians_tutorial	Arcadian	true
factions_clan_summary_name_when_shogun_troy_main_dan_epirotes	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_pelasgiotes	placeholder	true
factions_attack_desc_troy_main_trj_mygdonians	You are attacking the Mygdonians!	true
factions_screen_adjective_troy_main_dan_tantalis	Tantalis	true
factions_clan_summary_name_when_shogun_troy_main_trj_aegaan_pel	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_phaiacians	placeholder	true
factions_screen_adjective_troy_main_trj_maeonians	Maeonian	true
factions_defend_desc_troy_main_dan_dorians	You are defending against the Dorians!	true
factions_screen_name_when_shogun_troy_main_dan_perrhaebi	placeholder	true
factions_screen_adjective_troy_main_dan_dolopia	Dolopian	true
factions_screen_name_when_rebels_troy_main_dan_chersonesos	Aeolian Rebels	true
factions_screen_name_when_shogun_troy_main_dan_dolopians	placeholder	true
factions_clan_summary_name_troy_main_dan_ellopians	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_apteron	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_trj_lycia	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_dindyma	placeholder	true
factions_clan_summary_name_troy_main_dan_antheada	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_phyllis	placeholder	true
factions_attack_desc_troy_main_dan_cassopaei	You are attacking the Cassopaei tribe!	true
factions_screen_name_troy_main_dan_achilles	Phthia	true
factions_clan_summary_name_when_shogun_troy_main_dan_ithaca	placeholder	true
factions_attack_desc_troy_main_dan_meliboea	You are attacking Meliboea!	true
factions_screen_name_troy_main_trj_pelasgians_rebels	Peleset (Pelasgian Rebels)	true
factions_screen_name_troy_main_trj_alazones	Alazones	true
factions_senator_text_n_out_of_n_troy_main_trj_hector		true
factions_screen_name_att_fact_blue	Blue	true
factions_screen_adjective_troy_main_dan_knossos	Knossos	true
factions_screen_name_troy_main_dan_mycenae	Mycenae	true
factions_clan_summary_name_when_shogun_troy_main_dan_rhodes	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_corinthians	placeholder	true
factions_screen_name_when_shogun_troy_main_dan_knossos	placeholder	true
factions_screen_adjective_troy_main_dan_cassopaei	Cassopaeian	true
factions_defend_desc_troy_main_trj_tlawa	You are defending against Tlawa!	true
factions_screen_name_troy_main_trj_bottiaeans	Bottiaeans	true
factions_defend_desc_troy_main_dan_ephesos	You are defending against Ephesos!	true
factions_screen_name_when_shogun_troy_main_dan_dionysias	placeholder	true
factions_attack_desc_troy_main_trj_maeonians	You are attacking the Maeonians!	true
factions_clan_summary_name_troy_main_trj_paphlagonians	placeholder	true
factions_attack_desc_troy_main_dan_argos	You are attacking Argos!	true
factions_defend_desc_troy_main_dan_ithaca	You are defending against Ithaca!	true
factions_screen_name_troy_main_dan_ephesos	Ephesos	true
factions_clan_summary_name_troy_main_trj_lelegia_min	placeholder	true
factions_defend_desc_troy_main_dan_kyme	You are defending against Kyme!	true
factions_senator_text_n_out_of_n_troy_main_dan_ithaca		true
factions_screen_name_troy_main_trj_paris	Paris of Troy	true
factions_attack_desc_troy_main_dan_sparta	You are attacking Sparta!	true
factions_screen_name_when_rebels_troy_main_trj_lelegia_min	Lelegan Rebels	true
factions_clan_summary_name_when_shogun_troy_main_dan_dolopians	placeholder	true
factions_clan_summary_name_troy_main_dan_achilles	placeholder	true
factions_clan_summary_name_when_shogun_troy_main_dan_salamis	placeholder	true
factions_clan_summary_name_troy_main_trj_bisaltae	placeholder	true
factions_screen_name_when_rebels_troy_main_dan_magnetes	Aeolian Rebels	true
factions_senator_text_n_out_of_n_troy_main_trj_troy		true
factions_screen_name_troy_main_dan_peraia	Peraia	true
factions_screen_name_troy_main_dan_meliboea	Meliboea	true
factions_defend_desc_troy_main_dan_salamis	You are defending against Salamis!	true
factions_screen_name_when_rebels_troy_amazons_trj_penthesilea	Amazon Rebels	true
factions_senator_text_n_out_of_n_troy_main_trj_thrakes		true
factions_screen_name_troy_main_dan_dionysias	Dionysias	true
factions_screen_name_when_shogun_att_fact_blue	placeholder	true
factions_screen_name_troy_main_trj_thyni	Thyni	true
factions_screen_adjective_troy_main_dan_thessalians	Thessalian	true
factions_senator_text_n_out_of_n_troy_main_trj_bithyni		true
factions_senator_text_n_out_of_n_troy_main_dan_epirotes		true
factions_attack_desc_troy_main_trj_bithyni	You are attacking the Bithyni tribe!	true
