image_path	key	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost	skill_colour	wtf2
skill_node_icon_generic_leadership.png	troy_agent_priest_skill_action_sacrifice_chance_good_omen_mod_2	This uncanny soul knows which way the winds of war blow, and therefore just when to strike.	Sibylla	0	false	false	false	0.0	0		
battle_attack.png	troy_agent_priest_skill_actions_HIDDEN	[HIDDEN]	Priestess Actions	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _character.png	troy_agent_priest_skill_actions_divine_wrath_success_chance_mod	Not an agent of people, but of the very gods themselves.	Messenger of the Gods	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _character.png	troy_agent_priest_skill_actions_divine_wrath_success_chance_mod_2	Those selected by the gods to face their wrath shall know only dejection and regret, assuming they live...	Harbinger of Sorrow	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_own _settlement.png	troy_agent_priest_skill_actions_divine_wrath_success_chance_mod_3	"By the pricking of my thumbs, something wicked this way comes."	Foreshadower of Doom	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _settlement.png	troy_agent_priest_skill_actions_make_enemy_army_retreat_success_chance_mod	Who would believe that vast hosts of warriors would listen intently when this one speaks? Yet it is true.	Unlikely Advisor	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _army.png	troy_agent_priest_skill_actions_make_enemy_army_retreat_success_chance_mod_1	It is not this person who speaks, but the very gods themselves, using them as a vessel.	Mouthpiece of the Divine	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _army.png	troy_agent_priest_skill_actions_make_enemy_army_retreat_success_chance_mod_2	"Two things, my lord, must ye know of the wise woman. First, she is a woman... and second, she is..."	Wise Woman	0	false	false	false	0.0	0		
skill_node_icon_generic_campaign_speed.png	troy_agent_priest_skill_campaign_movement_range	With Hermes' tailwind they travel lightly and far.	Accompanied by Hermes	0	false	false	false	0.0	0		
skill_node_icon_generic_aphrodite.png	troy_agent_priest_skill_campaign_movement_range_1	Aphrodite smiles benevolently upon Her loyal servant, helping them along the way when needed.	In Service of Aphrodite	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_priest.png	troy_agent_priest_skill_critical_failure_does_not_harm	More than merely favoured, it would seem all at Olympus keep this one from harm.	Shielded by Olympus	0	false	false	false	0.0	0		
skill_node_icon_generic_happines.png	troy_agent_priest_skill_critical_success_all_favour	The gods forgive the mistakes of those who serve them. They also grant second chances.	Blessed in Failure	0	false	false	false	0.0	0		
skill_node_icon_generic_battle_speed.png	troy_agent_priest_skill_fail_does_it_again	More than mere procedure, this one's sacred duties connect them to the gods, and must be seen through to the end.	Assiduous	0	false	false	false	0.0	0		
skill_node_icon_generic_wound.png	troy_agent_priest_skill_recovery_time	If Asclepius has a say in it, this one will not suffer.	Protected by Asclepius	0	false	false	false	0.0	0		
skill_node_icon_generic_gold.png	troy_agent_priest_skill_spec_action_cost_mod	There's a certain divine purity in keeping things simple.	Path of Austerity	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_envoy.png	troy_agent_priest_skill_spec_action_divine_wrath_persuade_envoy	Truly one of the tenets of moral excellence in man; when one is honest, all may know where they stand.	Preacher of Honesty	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_envoy.png	troy_agent_priest_skill_spec_action_divine_wrath_persuade_envoy_1	This one's word is their bond. Let none doubt the truth of their stance.	Preacher of Integrity 	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_spy.png	troy_agent_priest_skill_spec_action_divine_wrath_persuade_spy	Contrition over moments of moral weakness is important, for having learned, one may be delivered from ruin as a consequence.	Preacher of Remorse	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_spy.png	troy_agent_priest_skill_spec_action_divine_wrath_persuade_spy_1	Regret is the first step on the road to redemption in the gods' eyes.	Preacher of Regret	0	false	false	false	0.0	0		
skill_node_icon_generic_campaign_speed.png	troy_agent_priest_skill_spec_action_failure_gives_movement	"I am not the priestess you are looking for."	Blameless	0	false	false	false	0.0	0		
skill_node_icon_generic_aphrodite.png	troy_agent_priest_skill_spec_action_passive_divine_protection_aphrodite_happiness	"I am love personified, in no small part to Her blessings."	Fervour for Aphrodite	0	false	false	false	0.0	0		
skill_node_icon_generic_poseidon.png	troy_agent_priest_skill_spec_action_passive_divine_protection_aphrodite_up_poseidon_down	Is mighty Poseidon's wrath worth a touch from Aphrodite's hand of love?	Slander of Poseidon	0	false	false	false	0.0	0		
skill_node_icon_generic_apollo.png	troy_agent_priest_skill_spec_action_passive_divine_protection_apollo_rank_priest	Worship of the Healer assures this one of peace and normality at home.	Fervour for Apollo	0	false	false	false	0.0	0		
skill_node_icon_generic_apollo.png	troy_agent_priest_skill_spec_action_passive_divine_protection_apollo_up_chance	Those who follow the averter of evil know that he will stand for them against the other gods.	Trust in Apollo	0	false	false	false	0.0	0		
skill_node_icon_generic_ares.png	troy_agent_priest_skill_spec_action_passive_divine_protection_ares_damage	"In times of peace, prepare for war, which surely comes again like the changing of the season."	Fervour for Ares	0	false	false	false	0.0	0		
skill_node_icon_generic_athena.png	troy_agent_priest_skill_spec_action_passive_divine_protection_ares_up_athena_down	The goddess of wisdom has been known to punish as well as protect.	Slander of Athena	0	false	false	false	0.0	0		
skill_node_icon_generic_athena.png	troy_agent_priest_skill_spec_action_passive_divine_protection_athena_cost_main_cities	"Athena Pallas, protector of kingdoms, accept this offering and our prayers for your divine favour." 	Fervour for Athena	0	false	false	false	0.0	0		
skill_node_icon_generic_ares.png	troy_agent_priest_skill_spec_action_passive_divine_protection_athena_up_ares_down	Those who lean towards Athena do so at the cost of Ares' grace, and invite war to their shores.	Slander of Ares	0	false	false	false	0.0	0		
skill_node_icon_generic_hera.png	troy_agent_priest_skill_spec_action_passive_divine_protection_hera_food	For unions of all kinds are blessed and protected by the goddess' divine hand.	Fervour for Hera	0	false	false	false	0.0	0		
skill_node_icon_generic_zeus.png	troy_agent_priest_skill_spec_action_passive_divine_protection_hera_up_zeus_down	You risk all when fickle, jealous Zeus sees you turn to his sister-wife for solace. All.	Slander of Zeus	0	false	false	false	0.0	0		
skill_node_icon_generic_happines.png	troy_agent_priest_skill_spec_action_passive_divine_protection_mod_4	Passive, but not passionless. Quite the opposite in fact.	Contest of Ardour	0	false	false	false	0.0	0		
skill_node_icon_generic_poseidon.png	troy_agent_priest_skill_spec_action_passive_divine_protection_poseidon_naval_movement	"The Lord of the Storms assures our armies of strength and our fleets of greater reach."	Fervour for Poseidon	0	false	false	false	0.0	0		
skill_node_icon_generic_aphrodite.png	troy_agent_priest_skill_spec_action_passive_divine_protection_poseidon_up_aphrodite_down	Have a care for the consequences of worshipping Poseidon, as fairest Aphrodite may allow evil to seep into your world unchallenged.	Slander of Aphrodite	0	false	false	false	0.0	0		
skill_node_icon_generic_zeus.png	troy_agent_priest_skill_spec_action_passive_divine_protection_zeus_armour	Mighty Zeus smiles upon His faithful children, gifting His protection to those who live and die in His name.	Fervour for Zeus	0	false	false	false	0.0	0		
skill_node_icon_generic_hera.png	troy_agent_priest_skill_spec_action_passive_divine_protection_zeus_up_hera_down	Take care, for an appeal to Zeus is a slight in Hera's vengeful eyes.	Slander of Hera	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _settlement.png	troy_agent_priest_skill_spec_action_rituals_enemy_favour_mod	"They'll know, they'll know that it is I that encompasses their doom!"	Doombringer	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_buff.png	troy_agent_priest_skill_spec_action_rituals_enemy_favour_mod_1	"The gods can be tempted into serving one, if you know how to approach them..."	Invoke Calamity	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_debuff.png	troy_agent_priest_skill_spec_action_rituals_enemy_favour_mod_2	Misery loves company.	Companion of Woe	0	false	false	false	0.0	0		
skill_node_icon_generic_happines.png	troy_agent_priest_skill_spec_action_rituals_own_favour_mod	Somehow, by some preternatural ability perhaps, this one tends to know what will be.	Soothsayer	0	false	false	false	0.0	0		
skill_node_icon_generic_favour.png	troy_agent_priest_skill_spec_action_rituals_own_favour_mod_1	The gods look after their own.	Favourite of Olympus	0	false	false	false	0.0	0		
skill_node_icon_generic_favour.png	troy_agent_priest_skill_spec_action_rituals_own_favour_mod_cost_temples	Clearly blessed and favoured by the divine Olympians, this one's ability is clear to their people, who look to them for succour.	Spiritual Leader	0	false	false	false	0.0	0		
skill_node_icon_generic_happines.png	troy_agent_priest_skill_spec_action_rituals_own_favour_time_mod	"For men will not just be healed, they will be cured in their entirety, for all time, and be all the better for it."	Sermon of Asclepius	0	false	false	false	0.0	0		
skill_node_icon_generic_melee_damage.png	troy_agent_priest_skill_spec_action_sacrifice_bad_omen_melee_defence	"Remember your training and the gods will see you through. I have seen it."	Omens of Survival	0	false	false	false	0.0	0		
skill_node_icon_generic_melee_damage.png	troy_agent_priest_skill_spec_action_sacrifice_bad_omen_missile_damage	"Artemis has spoken: one shot, one kill."	Omens of Precision	0	false	false	false	0.0	0		
skill_node_icon_generic_melee_defence.png	troy_agent_priest_skill_spec_action_sacrifice_bad_omen_morale	Such portents assure the shooter that his bloody work will not be in vain.	Omens of Resolution	0	false	false	false	0.0	0		
skill_node_icon_generic_leadership.png	troy_agent_priest_skill_spec_action_sacrifice_good_omen_melee_attack	"Fear not, brave warriors, for the gods see you this day; it is they who vie to keep or take your lives."	Omens of Prowess	0	false	false	false	0.0	0		
skill_node_icon_generic_melee_defence.png	troy_agent_priest_skill_spec_action_sacrifice_good_omen_melee_defence	"This warning speaks of the strength to stand fast against the tide of death. You have such strength within you."	Omens of Invincibility	0	false	false	false	0.0	0		
skill_node_icon_generic_missile_damage.png	troy_agent_priest_skill_spec_action_sacrifice_good_omen_missile_damage	"May their arrows, javelins and slingshot strike true."	Omens of True Aim	0	false	false	false	0.0	0		
skill_node_icon_generic_leadership.png	troy_agent_priest_skill_spec_action_sacrifice_good_omen_morale	"The pure of heart shall want not for courage, even in the face of death."	Omens of Valour	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_priest.png	troy_agent_priest_skill_spec_action_success_ritual_enemy_garrison_damaged	There's no such thing as bad luck, only dark designs now come to fruition.	Singer of Curses	0	false	false	false	0.0	0		
skill_node_icon_generic_battle_speed.png	troy_agent_priest_skill_spec_action_successful_wrath_allows_action_again	Having succeeded, and in no small part due to their eloquent tongue, this one now has a taste for victory, which drives them ever onwards.	Tireless Speaker	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_buff.png	troy_agent_priest_skill_spec_action_vs_enemy_agent_lowers_enemy_favour	You can get quite far in life with an elegant turn of phrase.	Path of Eloquence	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _character.png	troy_agent_priest_skill_spec_actions_divine_wrath_success_chance_mod_1	The god of healing knew the way. Those who study his insights can hope to heal mortal men.	Wisdom of Asclepius	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _character.png	troy_agent_priest_skill_spec_actions_divine_wrath_success_chance_mod_1_horde	The god of healing knew the way. Those who study his insights can hope to heal mortal men.	Wisdom of Asclepius	0	false	false	false	0.0	0		
skill_node_icon_generic_leadership_debuff.png	troy_agent_priest_skill_spec_actions_successful_enemy_army_attrition	"Perhaps you should go home to your family? Without you, they hunger."	Seeds of Guilt	0	false	false	false	0.0	0		
skill_node_icon_generic_gold.png	troy_agent_priest_skill_spec_actions_successful_enemy_army_retreat_bronze	"Let us see what will be… I see a return, in strength, and for glory unending."	Peddler of Visions	0	false	false	false	0.0	0		
skill_node_icon_generic_swordsmen.png	troy_agent_priest_skill_spec_actions_successful_enemy_army_retreat_charge_bonus	Such things sow discord in the haunts of men... which was exactly their intention from the very beginning...	Words of Doubt	0	false	false	false	0.0	0		
skill_node_icon_generic_leadership_debuff.png	troy_agent_priest_skill_spec_actions_successful_enemy_army_retreat_charge_bonus_1	"I advise caution – your enemies are powerful and will not show you mercy."	Words of Hesitation	0	false	false	false	0.0	0		
skill_node_icon_generic_gold.png	troy_agent_priest_skill_spec_actions_successful_enemy_army_retreat_gold	"You really don't want to go down that road, trust me. Nothing good will come of it."	Peddler of Prophecies	0	false	false	false	0.0	0		
skill_node_icon_generic_leadership_debuff.png	troy_agent_priest_skill_spec_actions_successful_enemy_army_retreat_morale	"No good can come of this endeavour, only pain and suffering."	Words of Distress	0	false	false	false	0.0	0		
skill_node_icon_generic_leadership_debuff.png	troy_agent_priest_skill_spec_actions_successful_enemy_army_retreat_morale_1	"If you stay here, the only way out will be death."	Words of Agony	0	false	false	false	0.0	0		
skill_node_icon_generic_wound.png	troy_agent_priest_skill_spec_immortal	"We're not ready to see you yet, if ever."	Rejected by Hades	0	false	false	false	0.0	0		
skill_node_icon_generic_wound.png	troy_agent_priest_skill_spec_immortal_1	"We're not ready to see you yet, if ever."	Rejected by Hades	0	false	false	false	0.0	0		
skill_node_icon_generic_wound.png	troy_agent_priest_skill_spec_recovery_time_1	The gods are looking out for this one; it's the only explanation.	Blessed One	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_buff.png	troy_agent_priest_skill_spec_unsuccessful_action_gives_favour_all	"All I can think of is that the gods favour them and keep them from harm."	Chosen One	0	false	false	false	0.0	0		
battle_attack.png	troy_agent_satyr_skill_actions_HIDDEN	[HIDDEN]	Satyr Actions	0	false	false	false	0.0	0		
battle_attack.png	troy_agent_seer_skill_actions_HIDDEN	[HIDDEN]	Seer Actions	0	false	false	false	0.0	0		
battle_attack.png	troy_agent_skill_actions_HIDDEN	[HIDDEN]	Agent Actions	0	false	false	false	0.0	0		
battle_attack.png	troy_agent_skill_campaign_movement_range	Like bird-winged Hermes, this one rides the winds so that victory is assured.	The Messenger	0	false	false	false	0.0	0		
battle_attack.png	troy_agent_skill_recovery_time	Though it is truth that some plants may kill without warning, there are many which will heal and restore.	Herbal Remedies	0	false	false	false	0.0	0		
battle_attack.png	troy_agent_skill_spy_recovery_time	"The sleeper must awaken."	Reviviscence	0	false	false	false	0.0	0		
battle_attack.png	troy_agent_spec_unused_1	Unused 1	Unused 1	0	false	false	false	0.0	0		
battle_attack.png	troy_agent_spec_unused_2	Unused 2	Unused 2	0	false	false	false	0.0	0		
skill_node_icon_generic_campaign_speed.png	troy_agent_spy_horde_skill_campaign_movement_passive	"Life is a game of strategy, to be played as any other. War? Doubly so."	Knight Moves	0	false	false	false	0.0	0		
skill_node_icon_generic_campaign_speed.png	troy_agent_spy_horde_skill_campaign_movement_passive_2	Think far enough ahead, keeping those thoughts to yourself, and you can counter most moves before they've been made.	Secret Stratagems	0	false	false	false	0.0	0		
skill_node_icon_generic_experience.png	troy_agent_spy_horde_skill_recruit_rank_region	Imagine a world where the sneaky – neigh, the downright treacherous – are actually rewarded rather than punished for their acts…	The Greasy Pole	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_buff.png	troy_agent_spy_skill_action_all_chance_mod	No stone is left unturned; each and every detail, no matter how minor, is attended to.	Dilligent	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_buff.png	troy_agent_spy_skill_action_all_chance_mod_2	Eyes open, mind alert. Always.	Aware	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_buff.png	troy_agent_spy_skill_action_all_chance_mod_3	Proper planning is its own reward, and especially when everything is at stake.	Meticulous Planner	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_buff.png	troy_agent_spy_skill_action_all_chance_mod_4	"Rest easy, good fellows, you know me – we've met before, at the festival of Dionysos. Yes, that's right – last year."	Silver-tongued	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _character.png	troy_agent_spy_skill_action_assassination_chance_mod_2	"I do the "getting rid of", don't tell me why. Don't need to hear the truth, don't need the lies."	Trained Assassin	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _character.png	troy_agent_spy_skill_action_assassination_chance_mod_3	Sometimes, feeling no guilt whatsoever has distinct advantages.	Remorseless Killer	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _character.png	troy_agent_spy_skill_action_assassination_chance_mod_4	It's almost a shame that this one's victims never see or hear them coming, and never know what hit them.	Silent & Deadly	0	false	false	false	0.0	0		
skill_node_icon_generic_gold.png	troy_agent_spy_skill_action_assassination_cost_mod_2	This one plans their expenses carefully, often spending much less than expected.	Shrewd Shadow	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _army.png	troy_agent_spy_skill_action_poison_army_cannot_fail	"Mmmm this is rather nice, what's in i... urrrrgh!"	Nightshade Brew	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _army.png	troy_agent_spy_skill_action_poison_enemy_army_mod_1	"Two drops in their wine and it's… goodnight, forever. Don't get any on your skin…"	Eastern Poison	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _army.png	troy_agent_spy_skill_action_poison_enemy_army_mod_2	"The wab-priests may stretch to you their arms with libations on the soil, as it is done for Imhotep with the remains of the water bowl."	Egyptian Herb Expert	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _army.png	troy_agent_spy_skill_action_poison_enemy_army_mod_3	This one will find the source of any treachery; it's only a matter of time.	Seeking Out Traitors	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_embed.png	troy_agent_spy_skill_action_replenishment_rate_mod	Who you know is just as important as what.	Secret Connections	0	false	false	false	0.0	0		
skill_node_icon_generic_replenishment.png	troy_agent_spy_skill_action_replenishment_rate_mod_1	In a world full of death in all its myriad forms, the ability to hold it back is worth its weight in gold.	Recruiter of Healers	0	false	false	false	0.0	0		
skill_node_icon_generic_replenishment.png	troy_agent_spy_skill_action_replenishment_rate_mod_2	The work may be improvised and crude, but when the alternative is death in agony, it's best to at least try.	Surgeon	0	false	false	false	0.0	0		
skill_node_icon_generic_replenishment.png	troy_agent_spy_skill_action_replenishment_rate_mod_3	Knowledge of the healing herbs and roots, along with a courageous willingness to attempt surgery, marks this one out as special.	Disciple of Asclepius	0	false	false	false	0.0	0		
battle_attack.png	troy_agent_spy_skill_actions_HIDDEN	[HIDDEN]	Spy Actions	0	false	false	false	0.0	0		
skill_node_icon_generic_campaign_speed.png	troy_agent_spy_skill_campaign_movement_range	There's always a way – you just need to know where to look.	Pathfinder	0	false	false	false	0.0	0		
skill_node_icon_generic_campaign_speed.png	troy_agent_spy_skill_campaign_movement_range_2	A skilled tracker, this one knows where to find and follow the roads less travelled.	Tracker	0	false	false	false	0.0	0		
skill_node_icon_generic_campaign_speed.png	troy_agent_spy_skill_campaign_movement_range_3	Sleep is for tortoises.	Tireless Rover	0	false	false	false	0.0	0		
skill_node_icon_generic_wound.png	troy_agent_spy_skill_critical_failure_does_not_harm	Those in power tend not to suspect their servants, but really they should!	Master of Disguise	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _settlement.png	troy_agent_spy_skill_enemy_public_order_mod_3	If you trace the act back to its source, the chances are that you'll find the trail leads to this one's door.	Instigator	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_debuff.png	troy_agent_spy_skill_enemy_success_rate_mod	This one has an uncanny ability to recognise enemy plots for what they are, and put a stop to them.	Surveillance	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_debuff.png	troy_agent_spy_skill_enemy_success_rate_mod_2	This one can make others regret they ever left the house, let alone opened their guilty mouths.	Revealer	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_debuff.png	troy_agent_spy_skill_enemy_success_rate_mod_3	An expert in counter-espionage, this one doesn't just put enemy plots to bed, but in the grave.	Plot Disrupter	0	false	false	false	0.0	0		
skill_node_icon_generic_battle_speed.png	troy_agent_spy_skill_fail_does_it_again	Failing a mission is nothing but a minor setback to them, assuming of course that they live to strike again.	Cold-blooded	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_gorgon.png	troy_agent_spy_skill_spec_action_assassinate_gorgon_chance_mod	It's a matter of smoke and mirrors. Mainly mirrors.	Like Perseus	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_satyr.png	troy_agent_spy_skill_spec_action_assassinate_satyr_chance_mod	"I don't want to cast doubt on the plan, but it simply will not work – not in its current form, at least."	Killjoy	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_seer.png	troy_agent_spy_skill_spec_action_assassinate_seer_chance_mod	Retreat and surrender are things that happen to other people.	Fearless	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_spy.png	troy_agent_spy_skill_spec_action_assassinate_spy_chance_mod	"Get them drunk – well, drunker than usual. Tends to work. Sneaky, huh?"	Trickster	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _character.png	troy_agent_spy_skill_spec_action_assassination_chance_mod	Act surreptitiously and with caution, and stay out of sight.	Stealthy	0	false	false	false	0.0	0		
skill_node_icon_generic_gold.png	troy_agent_spy_skill_spec_action_assassination_cost_mod	Deceit isn't always the best weapon in the armoury.	Honest	0	false	false	false	0.0	0		
skill_node_icon_generic_gold.png	troy_agent_spy_skill_spec_action_assassination_cost_mod_1	With this one, you always get the optimal outcome with minimal effort.	Efficient	0	false	false	false	0.0	0		
skill_node_icon_generic_attrition.png	troy_agent_spy_skill_spec_action_poison_army_success_act_again	Fight fire with fire.	Malevolent	0	false	false	false	0.0	0		
skill_node_icon_generic_swordsmen.png	troy_agent_spy_skill_spec_action_poison_army_success_damage	"It took them three days to die. I would've hung around, but the conclusion was foregone."	Lingering Poison	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _army.png	troy_agent_spy_skill_spec_action_poison_army_success_general_is_wounded	"It took them three days to die. I know because I watched them, from my hiding place of course."	Wicked Poisoner	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _army.png	troy_agent_spy_skill_spec_action_poison_army_success_morale	"Have you ever thought that you just might be on the wrong side of all of this?"	Sower of Doubts	0	false	false	false	0.0	0		
skill_node_icon_generic_leadership_debuff.png	troy_agent_spy_skill_spec_action_poison_army_success_morale_gold	"I think you know I speak the truth. You must act before they move against you."	Purveyor of Distrust	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _army.png	troy_agent_spy_skill_spec_action_poison_enemy_army_mod	"'Twas the bane of their life – literally, hah!"	Poisoner	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _army.png	troy_agent_spy_skill_spec_action_poison_enemy_army_mod_4	"We've got lumps of it 'round the back…"	Wolfsbane Supplier	0	false	false	false	0.0	0		
skill_node_icon_generic_ambush.png	troy_agent_spy_skill_spec_action_replenishment_chance_for_ambush	If at first you don't succeed, try, try and try again… until they're all dead.	Patient	0	false	false	false	0.0	0		
skill_node_icon_generic_armour.png	troy_agent_spy_skill_spec_action_replenishment_damage_resistance	"A bit rough around the edges, but if anything that works to one's advantage."	Amateur Smith	0	false	false	false	0.0	0		
skill_node_icon_generic_missile_resistance.png	troy_agent_spy_skill_spec_action_replenishment_damage_resistance_1	Their wares may weigh a ton, but you can't deny craftsmanship like this.	Traditional Armourer	0	false	false	false	0.0	0		
skill_node_icon_generic_battle.png	troy_agent_spy_skill_spec_action_replenishment_damage_resistance_cost	"My lord, something in the Egyptian style, perhaps?"	Exotic Armourer	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_debuff.png	troy_agent_spy_skill_spec_action_replenishment_enemy_chance	Always watching, always waiting.	Vigilance	0	false	false	false	0.0	0		
skill_node_icon_generic_sight.png	troy_agent_spy_skill_spec_action_replenishment_line_of_sight	It pays to keep your eyes open, even in your own territory.	Scout	0	false	false	false	0.0	0		
skill_node_icon_generic_loot.png	troy_agent_spy_skill_spec_action_replenishment_post_battle_loot	"Like I said, a good man... and thorough."	Thorough	0	false	false	false	0.0	0		
skill_node_icon_generic_attrition.png	troy_agent_spy_skill_spec_assassination_success_attritions	There's no holding some people back.	Rampage	0	false	false	false	0.0	0		
skill_node_icon_generic_shield_debuff.png	troy_agent_spy_skill_spec_assassination_success_melee_defence	"Did you really have to kill them all, the children as well?"	Cruelty	0	false	false	false	0.0	0		
skill_node_icon_generic_armour_debuff.png	troy_agent_spy_skill_spec_assassination_success_melee_defence_crit	This one knows exactly how to cause the most pain with the least effort, and to keep a person wide awake throughout.	Torture	0	false	false	false	0.0	0		
skill_node_icon_generic_leadership_debuff.png	troy_agent_spy_skill_spec_assassination_success_morale	"I think they got 'the point', don't you think? If you take my meaning?"	Brutality	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _settlement.png	troy_agent_spy_skill_spec_enemy_public_order_mod_1	A word here, a bit of light rabble-rousing there…	Meddler	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _settlement.png	troy_agent_spy_skill_spec_enemy_public_order_mod_2	Oft-times, there's room for a certain degree of… moral flexibility, shall we say?	Criminal	0	false	false	false	0.0	0		
skill_node_icon_generic_bronze.png	troy_agent_spy_skill_spec_enemy_public_order_success_bronze	"I was just looking after it for a friend…"	Robber	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_enemy _settlement.png	troy_agent_spy_skill_spec_enemy_public_order_success_building	Hit them where it really hurts – in the very structure of their civilisation.	Saboteur	0	false	false	false	0.0	0		
skill_node_icon_generic_attrition.png	troy_agent_spy_skill_spec_enemy_public_order_success_garrison	This one knows what drives men and women, and which levers to pull to best exploit them.	Enticer	0	false	false	false	0.0	0		
skill_node_icon_generic_gold.png	troy_agent_spy_skill_spec_enemy_public_order_success_gold	Violence isn't always necessary to achieve one's aims.	Thief	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_spy.png	troy_agent_spy_skill_spec_enemy_success_rate_mod_1	Reasoning is unnecessary when you know something in your very bones.	Intuition	0	false	false	false	0.0	0		
skill_node_icon_generic_speed_debuff.png	troy_agent_spy_skill_spec_enemy_success_rate_mod_slow	"I know we had a plan, but no plan survives contact with the enemy – it’s the first rule of tactics."	Diversionist	0	false	false	false	0.0	0		
skill_node_icon_generic_wound.png	troy_agent_spy_skill_spec_immortal	There's very little chance of this one crossing the Styx any time soon.	Healthy	0	false	false	false	0.0	0		
skill_node_icon_generic_wound.png	troy_agent_spy_skill_spec_immortal_2	There's very little chance of this one crossing the Styx any time soon.	Healthy	0	false	false	false	0.0	0		
skill_node_icon_generic_campaign_speed.png	troy_agent_spy_skill_spec_line_of_sight	Upon Hermes wings they travel, and with His celerity.	Messenger	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_debuff.png	troy_agent_spy_skill_spec_line_of_sight_1	This one is adept at reading the signs, no matter how subtle, that signal future events.	Attentive	0	false	false	false	0.0	0		
skill_node_icon_generic_food.png	troy_agent_spy_skill_spec_line_of_sight_3_cost	Although it is a virtuous quality, it's sad that such things seem to be necessary in a world of such riches.	Charitable	0	false	false	false	0.0	0		
skill_node_icon_generic_replenishment.png	troy_agent_spy_skill_spec_line_of_sight_order	It's a kindness to act in others' interests though you yourself have enough.	Generous	0	false	false	false	0.0	0		
skill_node_icon_generic_agent_action_vs_own _settlement.png	troy_agent_spy_skill_spec_line_of_sight_order_1	"Break open the best wine! Yes, the 1200BC. Such a good year."	Festive	0	false	false	false	0.0	0		
skill_node_icon_generic_happines.png	troy_agent_spy_skill_spec_line_of_sight_order_2	"Did I tell you the one about the bronze merchant and the priest of Hades? I didn't? You'll love it – it's a cracker!"	Jovial 	0	false	false	false	0.0	0		
skill_node_icon_generic_recruitment.png	troy_agent_spy_skill_spec_line_of_sight_success_citizen	The successful running of a kingdom is just a matter of organisation, a thing for which some are naturally gifted.	Co-ordinator	0	false	false	false	0.0	0		
